path,extension,language_family,status,clause,memo_ref,reviewed_at
.claude/worktrees/festive-sanderson-e4af16/features/signal_layer_v1.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/features/stack_integrity_v1.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/features/training_canonical_input.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/features/xgb_model_input.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/EXISTING_ARTIFACT_TRANSITION_POLICY.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/G1_ADDENDUM_CACHE_CONSISTENCY.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/G1_ADDENDUM_TRAINING_DEPENDENCY.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/G1_DIAGNOSIS.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/G2_PLAN.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/GOVERNANCE_EVENT_MODEL.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/GOVERNANCE_MERGE_GATE.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/INFRASTRUCTURE_GOVERNANCE_LOCK_PACKAGE.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/INSTITUTIONAL_STANDARD_V2.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/INSTITUTIONAL_STANDARD_V3.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/INSTITUTIONAL_STANDARD_WISHLIST.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/OPERATOR_DECISION_REGISTER.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/OPERATOR_PREFLIGHT.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/PHASE_PLAN_INFRASTRUCTURE.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/PHASE_PLAN_TARGET_STATE.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/PRODUCTION_CLAIMS_REGISTER.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/REBUILD_CONTEXT.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/TRADE_IMPACTING_ROUTE_INVENTORY.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/V3_CONFORMANCE_AUDIT.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/V3_CONFORMANCE_AUDIT_TEMPLATE.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governance/V3_LOCK_RECORD.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/governed_stack_contract.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/horizon_outcomes.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/inspect_trading_data.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/institutional_behavior.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/instrument_identity.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/levels.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/liquidity_models.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/liquidity_value_engine.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/live_decision_bundle.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/live_market_plane.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/live_pipeline_diag.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/live_vs_replay_validation.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/lstm_data.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/lstm_model.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/market_context.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/market_data_adapter.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/market_state.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/math_exposure.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/math_exposure_core.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/math_levels.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/math_probabilities.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/math_snapshot_derive.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/math_volatility.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/mc_fusion_adjustment.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/micro_structure.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/milan_racing_game.html,.html,html,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/ml_data_common.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/ml_horizon.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/ml_predict.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/ml_scheduler.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/ml_train.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/model_contract.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/$SPX/lstm_$SPX_1c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/$SPX/lstm_$SPX_1c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/$SPX/transformer_$SPX_1c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/$SPX/transformer_$SPX_1c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/$SPX/xgb_$SPX_1c.pkl,.pkl,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/$SPX/xgb_$SPX_1c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/lstm_AAPL_15c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/lstm_AAPL_15c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/lstm_AAPL_1c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/lstm_AAPL_1c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/lstm_AAPL_5c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/lstm_AAPL_5c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/meta_AAPL_1c.pkl,.pkl,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/transformer_AAPL_15c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/transformer_AAPL_15c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/transformer_AAPL_1c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/transformer_AAPL_1c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/transformer_AAPL_5c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/transformer_AAPL_5c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/xgb_AAPL_15c.pkl,.pkl,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/xgb_AAPL_15c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/xgb_AAPL_1c.pkl,.pkl,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/xgb_AAPL_1c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/xgb_AAPL_5c.pkl,.pkl,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AAPL/xgb_AAPL_5c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/lstm_AMZN_15c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/lstm_AMZN_15c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/lstm_AMZN_1c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/lstm_AMZN_1c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/lstm_AMZN_5c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/lstm_AMZN_5c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/meta_AMZN_1c.pkl,.pkl,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/transformer_AMZN_15c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/transformer_AMZN_15c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/transformer_AMZN_1c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/transformer_AMZN_1c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/transformer_AMZN_5c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/transformer_AMZN_5c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/xgb_AMZN_15c.pkl,.pkl,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/xgb_AMZN_15c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/xgb_AMZN_1c.pkl,.pkl,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/xgb_AMZN_1c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/xgb_AMZN_5c.pkl,.pkl,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AMZN/xgb_AMZN_5c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/lstm_AVGO_15c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/lstm_AVGO_15c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/lstm_AVGO_1c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/lstm_AVGO_1c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/lstm_AVGO_5c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/lstm_AVGO_5c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/meta_AVGO_1c.pkl,.pkl,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/transformer_AVGO_15c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/transformer_AVGO_15c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/transformer_AVGO_1c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/transformer_AVGO_1c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/transformer_AVGO_5c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/transformer_AVGO_5c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/xgb_AVGO_15c.pkl,.pkl,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/xgb_AVGO_15c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/xgb_AVGO_1c.pkl,.pkl,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/xgb_AVGO_1c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/xgb_AVGO_5c.pkl,.pkl,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/AVGO/xgb_AVGO_5c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/CIFR/lstm_CIFR_15c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/CIFR/lstm_CIFR_15c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/CIFR/lstm_CIFR_1c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/CIFR/lstm_CIFR_1c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/CIFR/lstm_CIFR_5c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/CIFR/lstm_CIFR_5c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/CIFR/meta_CIFR_1c.pkl,.pkl,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/CIFR/transformer_CIFR_15c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/CIFR/transformer_CIFR_15c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/CIFR/transformer_CIFR_1c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/CIFR/transformer_CIFR_1c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/CIFR/transformer_CIFR_5c.pt,.pt,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/CIFR/transformer_CIFR_5c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/CIFR/xgb_CIFR_15c.pkl,.pkl,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/CIFR/xgb_CIFR_15c_meta.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/festive-sanderson-e4af16/models/active/CIFR/xgb_CIFR_1c.pkl,.pkl,catch_all_text,excluded,G1.1 .claude worktree dedup,,
